"start";"end";"today";"username";"What is the name of this site";"Record your current location";"_Record your current location_latitude";"_Record your current location_longitude";"_Record your current location_altitude";"_Record your current location_precision";"Photo 1";"Photo 2";"Photo 3";"Photo 4";"Photo 5";"Photo 6";"Photo 7";"Photo 8";"What type of anvil?";"What type of anvil?/stone";"What type of anvil?/wood";"What is hammer material?";"What is hammer material?/stone";"What is hammer material?/wood";"Fragmentation Pattern?";"Weight";"Length Max";"Length 25%";"Length 50%";"Length 75%";"Width (maximum) ";"Width (25%) ";"Width (50%) ";"Width (75%) ";"Thickness";"Hammerstone Shape";"Hammerstone Shape/Spheroid";"Hammerstone Shape/Ovate";"Hammerstone Shape/Rectangular";"Hammerstone Shape/Irregular";"Hammerstone Shape/Undetermined";"Type of Debris at Site";"Type of Debris at Site/Almendras";"Type of Debris at Site/Shells";"Type of Debris at Site/Halloween Crabs";"Type of Debris at Site/Coconut";"Type of Debris at Site/Marine Snail";"Type of Debris at Site/Freshwater Snail";"Type of Debris at Site/Bactris Fruit";"Type of Debris at Site/Other (see comments)";"Site Type";"What is site type?";"Site Location";"Site Location/Beach";"Site Location/Stream Bank";"Site Location/In Tree";"Site Location/Other";"Site Location/In Forest";"Site Location/Option 6";"Comments";"Camera Trap At Site?";"Name of Camera Trap?";"What is the name of this site";"What is the name of this site";"Record your current location";"_Record your current location_latitude";"_Record your current location_longitude";"_Record your current location_altitude";"_Record your current location_precision";"Record your current location";"_Record your current location_latitude";"_Record your current location_longitude";"_Record your current location_altitude";"_Record your current location_precision";"Photo 1";"Photo 2";"Photo 3";"What type of anvil?";"What type of anvil?/Stone";"What type of anvil?/Wood";"Photo 4";"What is hammer material?";"What is hammer material?/Stone";"What is hammer material?/Wooden";"Photo 5";"Fragmentation Pattern?";"Photo 6";"What type of anvil?";"What type of anvil?/Stone";"What type of anvil?/Wood";"What is hammer material?";"What is hammer material?/Stone";"What is hammer material?/Wooden";"WIDTH";"Fragmentation Pattern?";"THICKNESS";"WEIGHT";"Type of Debris at Site";"Type of Debris at Site/Almendras";"Type of Debris at Site/Shells";"Type of Debris at Site/Halloween Crabs";"Type of Debris at Site/Coconut";"Type of Debris at Site/Marine Snail";"Type of Debris at Site/Freshwater Snail";"Type of Debris at Site/Other (see comments)";"LENGTH";"Site Type";"WIDTH";"Enter a date and time";"Type of Debris at Site";"Type of Debris at Site/Almendras";"Type of Debris at Site/Shells";"Type of Debris at Site/Halloween Crabs";"Type of Debris at Site/Coconut";"Type of Debris at Site/Marine Snail";"Type of Debris at Site/Freshwater Snail";"Type of Debris at Site/Nut";"Type of Debris at Site/Other (see comments)";"Type of Debris at Site/Freshwater Snail";"Type of Debris at Site/Other (see comments)";"Site Type";"Site Location";"Site Location/Beach";"Site Location/Stream Bank";"Site Location/In Tree";"Site Location/In Stream";"Site Location/Other";"Comments";"Comments";"Camera Trap At Site?";"Name of Camera Trap?";"_id";"_uuid";"_submission_time";"_validation_status";"_notes";"_status";"_submitted_by";"_tags";"_index"
"2022-01-06T12:07:56.856-05:00";"2022-01-09T21:36:31.479-05:00";"2022-01-06";"Brendan Barrett";"T02";"7.2689373 -81.8202201 21.91961669921875 4.978";"7.2689373";"-81.8202201";"21.91961669921875";"4.978";"1641488895149.jpg";"1641488908349.jpg";"1641488917432.jpg";"1641488941901.jpg";"1641488958221.jpg";"";"";"";"stone";"1";"0";"stone";"1";"0";"whole";"311.0";"80";"52";"80";"67";"78";"53";"79";"69";"47";"Ovate";"0";"1";"0";"0";"0";"Shells Almendras";"1";"1";"0";"0";"0";"0";"0";"0";"";"1";"Beach";"1";"0";"0";"0";"0";"0";"Hammer collected";"No";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"135827755";"873b8513-0f49-441e-9ac4-3647498218a0";"2022-01-14T18:56:37";"";"";"submitted_via_web";"zoegold";"";"16"
"2022-01-07T15:17:37.726-05:00";"2022-01-08T10:08:43.729-05:00";"2022-01-07";"Brendan Barrett";"T01";"7.2823051 -81.8197959 53.4208984375 8.457";"7.2823051";"-81.8197959";"53.4208984375";"8.457";"1641586721885.jpg";"1641586735498.jpg";"1641586752786.jpg";"1641586765022.jpg";"1641586781688.jpg";"1641586863398.jpg";"1641587389298.jpg";"";"stone";"1";"0";"stone";"1";"0";"refit";"0.0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"Undetermined";"0";"0";"0";"0";"1";"Shells";"0";"1";"0";"0";"0";"0";"0";"0";"";"1";"Beach";"1";"0";"0";"0";"0";"0";"Furthest from Tool Site so far";"No";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"135827791";"48a5c7d1-c93b-4797-ac55-4c3c7e224491";"2022-01-14T18:57:00";"";"";"submitted_via_web";"zoegold";"";"17"
"2022-01-07T15:46:38.855-05:00";"2022-01-15T12:24:33.051-05:00";"2022-01-07";"Brendan Barrett";"T02";"7.2791316 -81.8205787 46.06787109375 9.677";"7.2791316";"-81.8205787";"46.06787109375";"9.677";"1641588424388.jpg";"1641588437042.jpg";"1641588449240.jpg";"1641588463464.jpg";"";"";"";"";"stone";"1";"0";"stone";"1";"0";"whole";"452";"105";"91";"101";"76";"95";"71";"95";"66";"46";"Undetermined";"0";"0";"0";"0";"1";"Other (see comments) Shells";"0";"1";"0";"0";"0";"0";"0";"1";"";"1";"Beach";"1";"0";"0";"0";"0";"0";"Hermit crab debris";"No";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"135827859";"68a6a85b-e46a-4eba-a425-8f5663ea75d6";"2022-01-14T18:57:39";"";"";"submitted_via_web";"zoegold";"";"18"
"2022-01-08T11:07:16.294-05:00";"2022-01-08T12:42:11.255-05:00";"2022-01-08";"Brendan Barrett";"T01";"7.2682553 -81.8192193 21.17578125 3.9";"7.2682553";"-81.8192193";"21.17578125";"3.9";"1641658405995.jpg";"1641658442070.jpg";"1641658459011.jpg";"1641658478499.jpg";"1641658501946.jpg";"1641658522240.jpg";"";"";"stone";"1";"0";"stone";"1";"0";"whole";"239.0";"111";"65";"106";"77";"92";"39";"78";"76";"65";"Irregular";"0";"0";"0";"1";"0";"Shells";"0";"1";"0";"0";"0";"0";"0";"0";"";"1";"Stream Bank";"0";"1";"0";"0";"0";"0";"";"No";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"135827910";"86bfaeb7-e1d4-414b-8363-faa08152e655";"2022-01-14T18:57:55";"";"";"submitted_via_web";"zoegold";"";"19"
"2022-01-08T11:20:22.001-05:00";"2022-01-08T11:24:47.371-05:00";"2022-01-08";"Brendan Barrett";"T02";"7.2682553 -81.8192193 21.17578125 3.9";"7.2682553";"-81.8192193";"21.17578125";"3.9";"1641658852650.jpg";"1641658868817.jpg";"1641658895285.jpg";"1641658909452.jpg";"1641658925365.jpg";"";"";"";"stone";"1";"0";"stone";"1";"0";"whole";"402.0";"121";"77";"101";"95";"104";"93";"104";"90";"78";"Undetermined";"0";"0";"0";"0";"1";"Almendras";"1";"0";"0";"0";"0";"0";"0";"0";"";"1";"Stream Bank";"0";"1";"0";"0";"0";"0";"";"No";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"135827960";"b922a308-2c9d-48db-84f2-6df31b687f77";"2022-01-14T18:58:16";"";"";"submitted_via_web";"zoegold";"";"20"
"2022-01-08T11:29:42.350-05:00";"2022-01-08T11:37:19.363-05:00";"2022-01-08";"Brendan Barrett";"T03";"7.2682553 -81.8192193 21.17578125 3.9";"7.2682553";"-81.8192193";"21.17578125";"3.9";"1641659403494.jpg";"1641659417629.jpg";"1641659433193.jpg";"1641659446728.jpg";"1641659464499.jpg";"1641659533740.jpg";"1641659800218.jpg";"1641659819019.jpg";"stone";"1";"0";"stone";"1";"0";"whole";"855.0";"204";"64";"199";"161";"102";"89";"94";"64";"55";"Undetermined";"0";"0";"0";"0";"1";"Almendras";"1";"0";"0";"0";"0";"0";"0";"0";"";"2";"Stream Bank";"0";"1";"0";"0";"0";"0";"Wear on both sides";"No";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"135828012";"204c4414-deb8-4cb7-975a-afab9a4895de";"2022-01-14T18:58:36";"";"";"submitted_via_web";"zoegold";"";"21"
"2022-01-08T12:53:59.597-05:00";"2022-01-08T12:58:19.001-05:00";"2022-01-08";"Brendan Barrett";"T05";"7.2682553 -81.8192193 21.17578125 3.9";"7.2682553";"-81.8192193";"21.17578125";"3.9";"1641664459021.jpg";"1641664470963.jpg";"1641664482791.jpg";"1641664498870.jpg";"1641664522769.jpg";"1641664533173.jpg";"";"";"stone";"1";"0";"stone";"1";"0";"whole";"162.0";"70";"45";"70";"60";"58";"49";"58";"53";"31";"Ovate";"0";"1";"0";"0";"0";"Almendras";"1";"0";"0";"0";"0";"0";"0";"0";"";"2";"Stream Bank";"0";"1";"0";"0";"0";"0";"";"No";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"135829469";"9a6c2d40-8cd9-4f0a-ba99-aa0ad46d5769";"2022-01-14T19:06:59";"";"";"submitted_via_web";"zoegold";"";"22"
"2022-01-08T15:17:26.192-05:00";"2022-01-08T15:21:53.701-05:00";"2022-01-08";"Brendan Barrett";"T06";"7.2729538 -81.8219297 27.471435546875 13.813";"7.2729538";"-81.8219297";"27.471435546875";"13.813";"1641673069495.jpg";"1641673093923.jpg";"1641673107234.jpg";"1641673121634.jpg";"1641673144523.jpg";"";"";"";"stone";"1";"0";"stone";"1";"0";"whole";"229.0";"85";"50";"84";"68";"69";"56";"69";"45";"45";"Undetermined";"0";"0";"0";"0";"1";"Almendras";"1";"0";"0";"0";"0";"0";"0";"0";"";"1";"Stream Bank";"0";"1";"0";"0";"0";"0";"";"No";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"135829544";"a8ae17af-fbb1-458c-8e30-8df17150fdc6";"2022-01-14T19:07:35";"";"";"submitted_via_web";"zoegold";"";"23"
"2022-01-08T15:24:53.197-05:00";"2022-01-08T15:33:34.390-05:00";"2022-01-08";"Brendan Barrett";"T07";"7.2728502 -81.8219654 39.07147216796875 5.817";"7.2728502";"-81.8219654";"39.07147216796875";"5.817";"1641673552634.jpg";"1641673587907.jpg";"1641673602088.jpg";"1641673613760.jpg";"1641673626042.jpg";"1641673638728.jpg";"1641673658089.jpg";"";"stone";"1";"0";"stone";"1";"0";"whole";"200.0";"109";"75";"101";"77";"108";"90";"107";"73";"52";"Undetermined";"0";"0";"0";"0";"1";"Halloween Crabs";"0";"0";"1";"0";"0";"0";"0";"0";"";"1";"Stream Bank";"0";"1";"0";"0";"0";"0";"";"No";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"135836338";"2ce0ffeb-a1f6-485a-8682-d9067e993a04";"2022-01-14T19:56:17";"";"";"submitted_via_web";"zoegold";"";"24"
"2022-01-08T15:55:48.195-05:00";"2022-01-09T19:51:45.585-05:00";"2022-01-08";"Brendan Barrett";"T08";"7.268856 -81.819892 21.08349609375 5.732";"7.268856";"-81.819892";"21.08349609375";"5.732";"1641675389828.jpg";"1641675398059.jpg";"1641675417690.jpg";"1641675431000.jpg";"1641675446501.jpg";"1641675501440.jpg";"1641675536223.jpg";"";"wood";"0";"1";"stone";"1";"0";"incomplete refit";"0.0";"141";"100";"128";"121";"103";"89";"103";"72";"48";"Undetermined";"0";"0";"0";"0";"1";"Almendras Shells Coconut Halloween Crabs";"1";"1";"1";"1";"0";"0";"0";"0";"";"3";"In Tree";"0";"0";"1";"0";"0";"0";"Known site";"Yes";"Unknown";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"135836484";"bf89b671-ef79-48ea-beac-bacfbf1380c8";"2022-01-14T19:56:48";"";"";"submitted_via_web";"zoegold";"";"25"
"2022-01-08T16:15:02.691-05:00";"2022-01-08T16:25:06.011-05:00";"2022-01-08";"Brendan Barrett";"T09a";"7.2682278 -81.819402 24.5457763671875 5.487";"7.2682278";"-81.819402";"24.5457763671875";"5.487";"1641676570223.jpg";"1641676586765.jpg";"1641676599383.jpg";"1641676614605.jpg";"1641676714862.jpg";"";"";"";"stone";"1";"0";"stone";"1";"0";"whole";"794.0";"125";"76";"125";"115";"81";"67";"82";"67";"50";"Undetermined";"0";"0";"0";"0";"1";"Almendras Shells";"1";"1";"0";"0";"0";"0";"0";"0";"";"2";"Stream Bank";"0";"1";"0";"0";"0";"0";"Almendra debris both sides ";"No";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"135836662";"f30fccab-6530-4872-8371-777aa5a9db21";"2022-01-14T19:57:21";"";"";"submitted_via_web";"zoegold";"";"26"
"2022-01-08T16:25:19.564-05:00";"2022-01-08T16:30:18.139-05:00";"2022-01-08";"Brendan Barrett";"T09b";"7.2682373 -81.8194177 29.60821533203125 4.533";"7.2682373";"-81.8194177";"29.60821533203125";"4.533";"1641677188986.jpg";"1641677203593.jpg";"1641677217614.jpg";"1641677229697.jpg";"";"";"";"";"stone";"1";"0";"stone";"1";"0";"whole";"159.0";"78";"35";"76";"69";"42";"33";"48";"33";"38";"Undetermined";"0";"0";"0";"0";"1";"Almendras";"1";"0";"0";"0";"0";"0";"0";"0";"";"2";"Stream Bank";"0";"1";"0";"0";"0";"0";"Possible frag of T09b";"No";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"135836778";"af046de7-17f2-47aa-8bca-e10ac63f2784";"2022-01-14T19:57:45";"";"";"submitted_via_web";"zoegold";"";"27"
"2022-01-08T16:31:40.492-05:00";"2022-01-08T16:36:15.599-05:00";"2022-01-08";"Brendan Barrett";"T09c";"7.2682196 -81.8193607 34.90423583984375 4.805";"7.2682196";"-81.8193607";"34.90423583984375";"4.805";"1641677536954.jpg";"1641677547052.jpg";"1641677595429.jpg";"1641677625259.jpg";"";"";"";"";"stone";"1";"0";"stone";"1";"0";"refit";"71.0";"65";"58";"65";"64";"40";"35";"39";"38";"30";"Undetermined";"0";"0";"0";"0";"1";"Almendras";"1";"0";"0";"0";"0";"0";"0";"0";"";"2";"Stream Bank";"0";"1";"0";"0";"0";"0";"Refit with of T09b";"No";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"135836860";"9986896b-de8a-4a27-890b-28566d022c16";"2022-01-14T19:58:02";"";"";"submitted_via_web";"zoegold";"";"28"
"2022-01-08T16:36:39.590-05:00";"2022-01-08T16:41:44.886-05:00";"2022-01-08";"Brendan Barrett";"T09d";"7.2682755 -81.8194108 20.7366943359375 4.276";"7.2682755";"-81.8194108";"20.7366943359375";"4.276";"1641677831430.jpg";"1641677841194.jpg";"1641677854433.jpg";"1641677867320.jpg";"1641677905880.jpg";"";"";"";"stone";"1";"0";"stone";"1";"0";"whole";"280.0";"118";"52";"120";"81";"62";"33";"57";"49";"40";"Undetermined";"0";"0";"0";"0";"1";"Almendras";"1";"0";"0";"0";"0";"0";"0";"0";"";"2";"Stream Bank";"0";"1";"0";"0";"0";"0";"";"No";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"135836909";"ea6f0c70-3533-4c88-9eee-248493bb5da9";"2022-01-14T19:58:20";"";"";"submitted_via_web";"zoegold";"";"29"
"2022-01-08T17:01:59.282-05:00";"2022-01-08T17:06:12.465-05:00";"2022-01-08";"Brendan Barrett";"T11";"7.2683249 -81.8194748 44.3607177734375 4.818";"7.2683249";"-81.8194748";"44.3607177734375";"4.818";"1641679353772.jpg";"1641679373588.jpg";"1641679393524.jpg";"1641679461615.jpg";"1641679481885.jpg";"1641679500591.jpg";"";"";"stone";"1";"0";"stone";"1";"0";"incomplete refit";"0.0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"Undetermined";"0";"0";"0";"0";"1";"Shells";"0";"1";"0";"0";"0";"0";"0";"0";"";"2";"Stream Bank";"0";"1";"0";"0";"0";"0";"Highly fragmented ";"No";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"135836979";"f38e5f64-a1ff-4041-9721-4e2cbbbfd89d";"2022-01-14T19:58:41";"";"";"submitted_via_web";"zoegold";"";"30"
"2022-01-09T09:05:40.467-05:00";"2022-01-09T09:13:16.304-05:00";"2022-01-09";"Brendan Barrett";"T01";"7.2712174 -81.8217719 20.963623046875 4.921";"7.2712174";"-81.8217719";"20.963623046875";"4.921";"1641737177279.jpg";"1641737188213.jpg";"1641737218793.jpg";"1641737229062.jpg";"1641737245004.jpg";"1641737269634.jpg";"1641737322104.jpg";"";"wood";"0";"1";"stone";"1";"0";"whole";"1351.0";"155";"153";"155";"134";"134";"96";"130";"131";"41";"Ovate";"0";"1";"0";"0";"0";"Shells";"0";"1";"0";"0";"0";"0";"0";"0";"";"1";"Beach";"1";"0";"0";"0";"0";"0";"Hermit crab debree";"No";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"135837058";"8c5db1c6-38e3-4de0-a813-27799a9e8495";"2022-01-14T19:59:03";"";"";"submitted_via_web";"zoegold";"";"31"
"2022-01-09T09:24:34.466-05:00";"2022-01-09T09:31:00.923-05:00";"2022-01-09";"Brendan Barrett";"T02";"7.271406 -81.8217786 36.31591796875 4.734";"7.271406";"-81.8217786";"36.31591796875";"4.734";"1641738320161.jpg";"1641738334884.jpg";"1641738349719.jpg";"1641738373418.jpg";"1641738414771.jpg";"1641738427724.jpg";"";"";"wood";"0";"1";"stone";"1";"0";"whole";"57.0";"57";"29";"54";"43";"36";"20";"34";"25";"28";"Undetermined";"0";"0";"0";"0";"1";"Shells";"0";"1";"0";"0";"0";"0";"0";"0";"";"2";"Beach";"1";"0";"0";"0";"0";"0";"Tree root anvil ";"No";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"135844047";"e535530a-a2a6-48e9-9e8f-c0a902a0ff5b";"2022-01-14T20:52:13";"";"";"submitted_via_web";"zoegold";"";"32"
"2022-01-09T09:36:52.277-05:00";"2022-01-09T09:43:03.300-05:00";"2022-01-09";"Brendan Barrett";"T03";"7.2714232 -81.8215985 11.484466552734375 4.694";"7.2714232";"-81.8215985";"11.484466552734375";"4.694";"1641739085584.jpg";"1641739106316.jpg";"1641739146986.jpg";"1641739162453.jpg";"1641739172833.jpg";"1641739186505.jpg";"1641739197692.jpg";"";"wood";"0";"1";"stone";"1";"0";"whole";"56.0";"56";"56";"42";"25";"44";"35";"44";"31";"28";"Undetermined";"0";"0";"0";"0";"1";"Almendras Coconut";"1";"0";"0";"1";"0";"0";"0";"0";"";"2";"Beach";"1";"0";"0";"0";"0";"0";"Tree root anvil";"No";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"135844105";"22a0741d-ee59-4cc8-a8bc-8f65eb13d466";"2022-01-14T20:52:34";"";"";"submitted_via_web";"zoegold";"";"33"
"2022-01-09T11:51:34.756-05:00";"2022-01-09T11:59:42.776-05:00";"2022-01-09";"Brendan Barrett";"T04";"7.2687575 -81.8197961 56.2486572265625 5.336";"7.2687575";"-81.8197961";"56.2486572265625";"5.336";"1641747154554.jpg";"1641747193160.jpg";"1641747210865.jpg";"1641747233697.jpg";"1641747264448.jpg";"1641747288953.jpg";"1641747299932.jpg";"1641747333108.jpg";"wood";"0";"1";"stone";"1";"0";"whole";"580.0";"105";"65";"105";"102";"74";"66";"74";"63";"61";"Undetermined";"0";"0";"0";"0";"1";"Almendras Halloween Crabs Coconut Shells";"1";"1";"1";"1";"0";"0";"0";"0";"";"2";"Stream Bank";"0";"1";"0";"0";"0";"0";"Hermit crab debris ";"No";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"135844160";"51c77946-728a-4233-9568-f4251404abad";"2022-01-14T20:53:05";"";"";"submitted_via_web";"zoegold";"";"34"
"2022-01-09T12:00:27.426-05:00";"2022-01-09T12:11:23.813-05:00";"2022-01-09";"Brendan Barrett";"T05";"7.2688251 -81.8196997 34.78973388671875 4.854";"7.2688251";"-81.8196997";"34.78973388671875";"4.854";"1641747668700.jpg";"1641747682474.jpg";"1641747704553.jpg";"1641747734245.jpg";"1641747753028.jpg";"1641747769104.jpg";"1641748252901.jpg";"1641748269418.jpg";"wood";"0";"1";"stone";"1";"0";"whole";"2649.0";"198";"160";"195";"145";"150";"92";"120";"87";"100";"Undetermined";"0";"0";"0";"0";"1";"Almendras";"1";"0";"0";"0";"0";"0";"0";"0";"";"1";"Stream Bank";"0";"1";"0";"0";"0";"0";"Wear on four faces. Collecting for scanning";"No";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"135844194";"e2d7dc3f-efd6-4513-80f2-674b318e8b45";"2022-01-14T20:53:35";"";"";"submitted_via_web";"zoegold";"";"35"
"2022-01-09T12:15:44.000-05:00";"2022-01-09T12:24:10.966-05:00";"2022-01-09";"Brendan Barrett";"T06";"7.2689388 -81.8195496 37.93646240234375 10.828";"7.2689388";"-81.8195496";"37.93646240234375";"10.828";"1641748620172.jpg";"1641748641291.jpg";"1641748667921.jpg";"1641748709249.jpg";"1641748725236.jpg";"1641748779075.jpg";"1641748800952.jpg";"";"stone";"1";"0";"stone";"1";"0";"incomplete refit";"51.0";"54";"37";"49";"43";"35";"22";"33";"28";"28";"Undetermined";"0";"0";"0";"0";"1";"Shells Halloween Crabs Coconut";"0";"1";"1";"1";"0";"0";"0";"0";"";"2";"Stream Bank";"0";"1";"0";"0";"0";"0";"";"No";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"135844240";"bec74274-a52c-4086-978b-042f7edb3ac8";"2022-01-14T20:54:05";"";"";"submitted_via_web";"zoegold";"";"36"
"2022-01-09T12:31:59.573-05:00";"2022-01-09T12:40:44.087-05:00";"2022-01-09";"Brendan Barrett";"T07";"7.2689325 -81.8198426 23.6861572265625 4.89";"7.2689325";"-81.8198426";"23.6861572265625";"4.89";"1641749598111.jpg";"1641749640173.jpg";"1641749660134.jpg";"1641749674496.jpg";"1641749698289.jpg";"1641749711742.jpg";"";"";"stone";"1";"0";"stone";"1";"0";"whole";"132.0";"63";"39";"56";"36";"50";"33";"51";"33";"39";"Undetermined";"0";"0";"0";"0";"1";"Shells Almendras Coconut";"1";"1";"0";"1";"0";"0";"0";"0";"";"2";"In Forest";"0";"0";"0";"0";"1";"0";"Pitted anvil ";"No";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"135844267";"1891a184-1149-41b4-b641-f5259376f9ba";"2022-01-14T20:54:30";"";"";"submitted_via_web";"zoegold";"";"37"
